7.969901021786252038e-01
3.368198159043893636e+00
3.470372304379067963e+00
6.987713682838719187e+00
9.466438858490336727e+00
9.876756326525169882e+00
7.127182442278629182e+00
3.374427372517368351e+00
1.170137278145613191e+00
2.915565325995848056e-01
