1.221760000000000000e+05,7.971600000000000000e+04,5.150600000000000000e+04,3.770100000000000000e+04,2.482700000000000000e+04,1.698500000000000000e+04,1.258900000000000000e+04,1.048400000000000000e+04
1.489070000000000000e+05,7.495200000000000000e+04,4.985000000000000000e+04,3.462900000000000000e+04,2.333000000000000000e+04,1.774300000000000000e+04,1.367100000000000000e+04,1.123200000000000000e+04
1.121800000000000000e+05,7.819100000000000000e+04,4.938800000000000000e+04,3.083400000000000000e+04,2.077400000000000000e+04,1.451100000000000000e+04,1.073400000000000000e+04,8.882000000000000000e+03
1.058010000000000000e+05,6.054000000000000000e+04,3.974400000000000000e+04,2.744000000000000000e+04,1.764300000000000000e+04,1.341100000000000000e+04,1.008000000000000000e+04,8.226000000000000000e+03
1.012510000000000000e+05,6.271100000000000000e+04,3.907900000000000000e+04,2.604900000000000000e+04,1.673900000000000000e+04,1.295100000000000000e+04,9.591000000000000000e+03,8.291000000000000000e+03
1.482270000000000000e+05,9.110500000000000000e+04,5.187700000000000000e+04,3.375300000000000000e+04,2.197200000000000000e+04,1.631600000000000000e+04,1.247100000000000000e+04,1.074900000000000000e+04
1.711930000000000000e+05,1.326570000000000000e+05,9.985900000000000000e+04,5.602000000000000000e+04,2.946100000000000000e+04,2.097100000000000000e+04,1.634700000000000000e+04,1.362100000000000000e+04
9.869800000000000000e+04,7.469600000000000000e+04,5.080600000000000000e+04,3.554600000000000000e+04,2.508500000000000000e+04,1.740000000000000000e+04,1.225300000000000000e+04,9.809000000000000000e+03
7.934200000000000000e+04,6.039700000000000000e+04,4.040200000000000000e+04,2.863900000000000000e+04,1.981400000000000000e+04,1.417900000000000000e+04,1.074200000000000000e+04,9.160000000000000000e+03
1.258750000000000000e+05,9.510800000000000000e+04,5.392600000000000000e+04,3.211200000000000000e+04,2.231700000000000000e+04,1.580900000000000000e+04,1.157800000000000000e+04,9.364000000000000000e+03
