0.000000000000000000e+00,2.000000000000000000e+01,2.680000000000000000e+02,1.005000000000000000e+03,2.192000000000000000e+03,3.880000000000000000e+03,5.124000000000000000e+03,5.124000000000000000e+03
0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+01,2.510000000000000000e+02,5.400000000000000000e+02,1.108000000000000000e+03,1.715000000000000000e+03,1.715000000000000000e+03
0.000000000000000000e+00,2.100000000000000000e+01,1.030000000000000000e+02,2.490000000000000000e+02,7.280000000000000000e+02,1.642000000000000000e+03,1.890000000000000000e+03,1.890000000000000000e+03
0.000000000000000000e+00,4.000000000000000000e+00,6.300000000000000000e+01,4.220000000000000000e+02,1.156000000000000000e+03,2.046000000000000000e+03,2.469000000000000000e+03,2.469000000000000000e+03
0.000000000000000000e+00,3.900000000000000000e+01,1.410000000000000000e+02,3.740000000000000000e+02,9.290000000000000000e+02,1.618000000000000000e+03,2.265000000000000000e+03,2.265000000000000000e+03
0.000000000000000000e+00,3.300000000000000000e+01,1.690000000000000000e+02,9.180000000000000000e+02,2.195000000000000000e+03,3.798000000000000000e+03,4.540000000000000000e+03,4.540000000000000000e+03
0.000000000000000000e+00,3.500000000000000000e+01,1.990000000000000000e+02,6.610000000000000000e+02,1.335000000000000000e+03,2.296000000000000000e+03,3.082000000000000000e+03,3.082000000000000000e+03
0.000000000000000000e+00,0.000000000000000000e+00,1.400000000000000000e+01,2.850000000000000000e+02,9.920000000000000000e+02,1.727000000000000000e+03,2.416000000000000000e+03,2.416000000000000000e+03
0.000000000000000000e+00,6.000000000000000000e+00,7.100000000000000000e+01,3.560000000000000000e+02,7.900000000000000000e+02,2.010000000000000000e+03,2.595000000000000000e+03,2.595000000000000000e+03
0.000000000000000000e+00,1.400000000000000000e+01,9.800000000000000000e+01,3.970000000000000000e+02,9.270000000000000000e+02,1.934000000000000000e+03,2.811000000000000000e+03,2.811000000000000000e+03
