4.585714285714286020e-02,9.571428571428571008e-02,2.408571428571428530e-01,3.195714285714285618e-01,4.325714285714285512e-01,4.064285714285714168e-01,3.320000000000000173e-01,2.572857142857142843e-01
5.099999999999999672e-02,1.039999999999999952e-01,2.184285714285714164e-01,3.595714285714285974e-01,4.308571428571428830e-01,4.048571428571428599e-01,3.531428571428571472e-01,3.351428571428571312e-01
3.757142857142856812e-02,1.365714285714285658e-01,3.211428571428571188e-01,4.882857142857142674e-01,5.175714285714285712e-01,4.908571428571428807e-01,3.927142857142857379e-01,3.997142857142856887e-01
5.628571428571428614e-02,1.624285714285714222e-01,3.247142857142857331e-01,4.997142857142857220e-01,5.370000000000000329e-01,4.839999999999999858e-01,3.871428571428571219e-01,3.447142857142856953e-01
4.885714285714285593e-02,2.087142857142857133e-01,4.087142857142856966e-01,5.280000000000000249e-01,5.644285714285713906e-01,4.979999999999999982e-01,4.101428571428571423e-01,3.614285714285714324e-01
4.428571428571428242e-02,1.160000000000000059e-01,2.738571428571428545e-01,3.930000000000000160e-01,4.819999999999999840e-01,3.931428571428571273e-01,2.929999999999999827e-01,3.285714285714285698e-01
2.171428571428571375e-02,8.285714285714285143e-02,1.394285714285714295e-01,2.798571428571428599e-01,3.845714285714285641e-01,3.842857142857142860e-01,3.097142857142857197e-01,2.608571428571428430e-01
5.128571428571428864e-02,1.168571428571428539e-01,2.175714285714285823e-01,3.561428571428571499e-01,4.475714285714285645e-01,4.365714285714285547e-01,3.572857142857142621e-01,2.694285714285714062e-01
8.171428571428571153e-02,1.752857142857142947e-01,3.452857142857143069e-01,4.759999999999999787e-01,5.260000000000000231e-01,4.752857142857143113e-01,4.057142857142856940e-01,3.732857142857142763e-01
3.500000000000000333e-02,9.500000000000000111e-02,2.155714285714285805e-01,3.960000000000000187e-01,4.827142857142857069e-01,4.468571428571428417e-01,3.380000000000000226e-01,2.672857142857142931e-01
