6.285714285714285969e-03,2.514285714285714388e-02,5.171428571428571264e-02,6.928571428571428381e-02,1.027142857142857163e-01,1.527142857142857191e-01,2.345714285714285696e-01,2.727142857142856869e-01
4.000000000000000083e-03,2.514285714285714388e-02,5.557142857142857023e-02,8.357142857142857428e-02,1.324285714285714233e-01,1.881428571428571395e-01,2.505714285714285561e-01,2.978571428571428759e-01
8.571428571428570987e-04,1.414285714285714278e-02,5.700000000000000205e-02,1.058571428571428580e-01,1.872857142857142776e-01,2.602857142857142869e-01,3.337142857142857411e-01,3.815714285714285614e-01
4.142857142857142572e-03,2.014285714285714290e-02,6.500000000000000222e-02,1.091428571428571387e-01,1.847142857142857197e-01,2.600000000000000089e-01,3.372857142857142998e-01,3.812857142857142834e-01
2.000000000000000042e-03,3.057142857142857231e-02,9.400000000000000022e-02,1.452857142857142958e-01,2.348571428571428477e-01,3.091428571428571637e-01,3.964285714285714080e-01,4.424285714285714488e-01
2.571428571428571296e-03,2.371428571428571552e-02,4.428571428571428242e-02,8.885714285714285676e-02,1.424285714285714322e-01,1.961428571428571466e-01,2.578571428571428403e-01,2.901428571428571468e-01
2.857142857142857357e-04,1.657142857142857029e-02,4.114285714285714074e-02,6.700000000000000400e-02,1.071428571428571369e-01,1.652857142857142858e-01,2.331428571428571517e-01,2.687142857142857388e-01
2.428571428571428374e-03,2.199999999999999872e-02,4.785714285714285504e-02,8.471428571428571419e-02,1.154285714285714221e-01,1.934285714285714219e-01,2.810000000000000275e-01,3.137142857142857233e-01
3.000000000000000062e-03,3.300000000000000155e-02,6.657142857142857306e-02,1.202857142857142875e-01,1.887142857142857233e-01,2.634285714285714008e-01,3.388571428571428568e-01,3.937142857142857388e-01
3.285714285714285907e-03,2.271428571428571463e-02,4.442857142857142838e-02,8.328571428571428237e-02,1.158571428571428530e-01,1.754285714285714337e-01,2.412857142857142978e-01,2.888571428571428679e-01
