9.857142857142857720e-03,4.585714285714286020e-02,1.118571428571428633e-01,1.185714285714285776e-01,1.174285714285714238e-01,1.517142857142857182e-01,1.707142857142857073e-01,1.774285714285714355e-01
1.828571428571428709e-02,4.271428571428571158e-02,9.500000000000000111e-02,1.328571428571428681e-01,1.688571428571428445e-01,2.047142857142857097e-01,1.477142857142857146e-01,1.251428571428571390e-01
1.571428571428571492e-03,2.342857142857142708e-02,8.842857142857142583e-02,1.469999999999999918e-01,1.422857142857142931e-01,1.545714285714285818e-01,1.650000000000000078e-01,1.542857142857142760e-01
7.142857142857142851e-04,3.714285714285714239e-03,6.685714285714285110e-02,1.105714285714285705e-01,1.385714285714285676e-01,1.495714285714285774e-01,1.478571428571428537e-01,1.547142857142857209e-01
9.285714285714286031e-03,3.442857142857142644e-02,6.885714285714285288e-02,1.194285714285714256e-01,1.348571428571428699e-01,1.285714285714285587e-01,1.484285714285714375e-01,1.541428571428571370e-01
6.857142857142856790e-03,2.957142857142857142e-02,9.457142857142857018e-02,1.542857142857142760e-01,1.837142857142857189e-01,2.634285714285714008e-01,2.338571428571428468e-01,1.948571428571428676e-01
2.142857142857142964e-03,1.585714285714285784e-02,5.371428571428571441e-02,1.008571428571428535e-01,1.578571428571428625e-01,1.821428571428571341e-01,2.151428571428571357e-01,2.202857142857142791e-01
2.857142857142857357e-04,8.428571428571429366e-03,2.999999999999999889e-02,6.814285714285714390e-02,1.201428571428571485e-01,1.878571428571428614e-01,1.849999999999999978e-01,2.201428571428571401e-01
1.214285714285714274e-02,2.828571428571428556e-02,1.041428571428571481e-01,1.600000000000000033e-01,1.838571428571428579e-01,1.975714285714285645e-01,2.232857142857142818e-01,1.868571428571428605e-01
1.042857142857142941e-02,3.242857142857143160e-02,7.099999999999999367e-02,1.262857142857142789e-01,1.485714285714285765e-01,1.662857142857142867e-01,2.049999999999999878e-01,1.981428571428571483e-01
