0.000000000000000000e+00,4.285714285714285927e-03,3.042857142857142982e-02,5.842857142857142694e-02,8.400000000000000522e-02,1.162857142857142839e-01,1.390000000000000124e-01,1.474285714285714366e-01
1.000000000000000021e-03,7.714285714285714322e-03,2.599999999999999881e-02,4.200000000000000261e-02,6.242857142857143049e-02,8.500000000000000611e-02,1.098571428571428615e-01,1.324285714285714233e-01
0.000000000000000000e+00,2.857142857142857357e-04,3.000000000000000062e-03,1.614285714285714282e-02,3.471428571428571141e-02,6.500000000000000222e-02,8.757142857142857784e-02,9.257142857142856840e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.714285714285714197e-03,6.000000000000000125e-03,2.657142857142857223e-02,5.342857142857142944e-02,8.414285714285714424e-02,9.857142857142857373e-02
2.857142857142857357e-04,5.142857142857142592e-03,1.114285714285714358e-02,2.442857142857142796e-02,4.085714285714285576e-02,5.685714285714285610e-02,7.642857142857142905e-02,8.200000000000000344e-02
0.000000000000000000e+00,2.142857142857142964e-03,9.428571428571428520e-03,2.485714285714285543e-02,3.957142857142856990e-02,5.700000000000000205e-02,8.671428571428571597e-02,1.007142857142857145e-01
0.000000000000000000e+00,0.000000000000000000e+00,2.428571428571428374e-03,1.628571428571428531e-02,3.442857142857142644e-02,4.871428571428571691e-02,7.228571428571428648e-02,8.500000000000000611e-02
0.000000000000000000e+00,1.428571428571428679e-04,2.857142857142857357e-04,5.000000000000000104e-03,1.014285714285714270e-02,1.957142857142857295e-02,5.585714285714285521e-02,6.385714285714286231e-02
0.000000000000000000e+00,1.428571428571428570e-03,9.142857142857143543e-03,2.014285714285714290e-02,2.885714285714285551e-02,4.157142857142857167e-02,6.728571428571428203e-02,8.057142857142857162e-02
1.428571428571428679e-04,2.428571428571428374e-03,1.099999999999999936e-02,2.757142857142857312e-02,4.900000000000000189e-02,6.757142857142857395e-02,1.115714285714285714e-01,1.262857142857142789e-01
