0.000000000000000000e+00
2.165620317290092162e-02
2.602243773367998725e-02
2.767097640061273386e-02
4.111856898489833767e-02
6.329595862430496822e-02
8.523722308487204080e-02
1.306641100897726893e-01
2.199586520478527818e-01
3.352826349562922914e-01
