1.000000000000000000e+01,1.771148633270951578e+01,9.762381017383134463e+01,9.883436213622127298e+01,9.944628144099939959e+01,9.983125707427744544e+01,9.993458799789264901e+01,9.998076923076922640e+01,9.997663551401869597e+01,1.000000000000000000e+02
1.000000000000000000e+01,2.072150743488765556e+01,9.768593929955041233e+01,9.893743068978579913e+01,9.963488585174202683e+01,9.979045555049239624e+01,9.987344351357903349e+01,9.996496298409833514e+01,9.997959183673469852e+01,9.997297297297296836e+01
1.000000000000000000e+01,1.817491576798880715e+01,9.777393535594607954e+01,9.910091042632214453e+01,9.958335680138949897e+01,9.981019423284891445e+01,9.992296286257828797e+01,9.998622589531682081e+01,9.998505231689087225e+01,9.998296422487223367e+01
1.000000000000000000e+01,1.574939988627625809e+01,9.785917511476141328e+01,9.901367612183076972e+01,9.955182938626064981e+01,9.980345134926818673e+01,9.982583975411387200e+01,9.991399915742131554e+01,9.994293783821773047e+01,9.997674418604651692e+01
1.000000000000000000e+01,1.680716247624773274e+01,9.760627920896556020e+01,9.900239358288280300e+01,9.959015206450047231e+01,9.984781768190123330e+01,9.996841501720098222e+01,9.996506776305771780e+01,9.998130841121495394e+01,1.000000000000000000e+02
1.000000000000000000e+01,1.385705073924255437e+01,9.702100788939796416e+01,9.867426179643882733e+01,9.928327005738350408e+01,9.960291334675916630e+01,9.979441464392581906e+01,9.986183105954410166e+01,9.992349371611982178e+01,1.000000000000000000e+02
1.000000000000000000e+01,1.821150005026835217e+01,9.774057268268718701e+01,9.882111270543852299e+01,9.951311483241356370e+01,9.970699691461295799e+01,9.989981950046195891e+01,9.990515452707755628e+01,9.991089433724521029e+01,1.000000000000000000e+02
1.000000000000000000e+01,2.033154654294532548e+01,9.792074493489215570e+01,9.904654074155351395e+01,9.935675036427979023e+01,9.973216439407283929e+01,9.988240889591034488e+01,9.991005066243052113e+01,9.993804757292004126e+01,9.997191011235955216e+01
1.000000000000000000e+01,1.607013208820457351e+01,9.786105212004952136e+01,9.888639569912204763e+01,9.955929141433766461e+01,9.970618518002125086e+01,9.980377282335940947e+01,9.985747833801437423e+01,9.991854973496158721e+01,9.994764397905757392e+01
1.000000000000000000e+01,2.287748160613882220e+01,9.828426300520355596e+01,9.902764614303164592e+01,9.960580921895470397e+01,9.983248602100978530e+01,9.984035082417751994e+01,9.991186239843419514e+01,9.995650946844392593e+01,9.994147877984084971e+01
