0.000000000000000000e+00
4.148437500000000111e-01
1.177679545180026821e+00
1.753437261512666767e+00
2.520143662571189047e+00
3.277917780733795805e+00
4.029515270813049277e+00
4.757427812701853220e+00
5.474816270193923806e+00
6.185504660704107316e+00
