9.861428571428572099e+00
5.599787737278013822e+01
6.921313606561629683e+01
9.360194551781381733e+01
9.873347031717393918e+01
9.966363310433520439e+01
9.990594274850425904e+01
9.996791102465701329e+01
9.998412066568434398e+01
9.998737043197714058e+01
