1.000000000000000000e+02,9.988746754685118390e+01,9.864624019604943328e+01,9.806407904764560612e+01,9.655319614225241764e+01,9.378455230878286386e+01,8.974424875559471104e+01,8.290619544949484521e+01,7.240653660025671456e+01,5.510517287916252371e+01
1.000000000000000000e+02,9.991481882064536535e+01,9.850412391204361029e+01,9.796620546351925896e+01,9.625785199989329044e+01,9.360006373447860994e+01,8.950763713936970589e+01,8.199485332735022780e+01,7.050471254651726838e+01,5.385993658440681031e+01
1.000000000000000000e+02,9.972258521717789392e+01,9.851056136853915746e+01,9.759017239765194063e+01,9.602917298793029488e+01,9.362824343844940245e+01,8.912857460189469805e+01,8.162268329374285258e+01,7.078697887046936899e+01,5.427745982554051807e+01
1.000000000000000000e+02,9.984107892719140409e+01,9.877462688493835685e+01,9.808200104029103272e+01,9.662417171178752540e+01,9.508988880962697010e+01,9.100655481407822833e+01,8.492432545485419837e+01,7.517187213456537620e+01,5.857145642659743601e+01
1.000000000000000000e+02,9.991637767234280432e+01,9.861007111857333030e+01,9.789568918599240988e+01,9.654574944277160853e+01,9.377778840569810370e+01,8.969598388420187973e+01,8.235747276373948011e+01,7.199171498448684758e+01,5.634378287612281611e+01
1.000000000000000000e+02,9.988816408647451794e+01,9.859516329052017625e+01,9.794823459213152717e+01,9.677175974199690245e+01,9.386413173063618842e+01,8.981175502908541830e+01,8.321144076284998903e+01,7.199911847766722417e+01,5.621937958086287068e+01
1.000000000000000000e+02,9.984102472789821547e+01,9.864117593426040287e+01,9.779768743090633620e+01,9.626359836488160227e+01,9.370105000900457526e+01,8.933883783306197301e+01,8.254108032619367918e+01,7.105829533157668720e+01,5.599177729747994903e+01
1.000000000000000000e+02,9.975521494098973108e+01,9.847304478752796797e+01,9.747115600369863841e+01,9.622728345400724947e+01,9.375841358508786527e+01,8.900352801135595371e+01,8.275876950924588016e+01,7.135265842230023736e+01,5.526348857863388275e+01
1.000000000000000000e+02,9.978669148043842085e+01,9.854314430164505723e+01,9.756687186509773824e+01,9.603400937621060507e+01,9.353998183446506687e+01,8.985779539535775484e+01,8.378018248938325030e+01,7.302422931660397865e+01,5.679252489245663327e+01
1.000000000000000000e+02,9.984165506663063638e+01,9.874281671147248574e+01,9.821216672993119801e+01,9.681523730522310700e+01,9.452264114355138247e+01,9.031493494468708150e+01,8.323240007232193705e+01,7.280580639429643952e+01,5.603036662034195103e+01
