0.000000000000000000e+00
6.265944300434984904e-02
7.185472693797298471e-02
1.087575323708683539e-01
1.359894612452028917e-01
1.529514570512932048e-01
1.628639909363281679e-01
1.723436465858405042e-01
1.767184063210950895e-01
1.792578224151026578e-01
