6.048052707013862328e-01
6.632652726641618202e+00
1.675157964086317008e+01
9.229702720306502073e+00
3.143522181213670663e+00
7.367663343603564341e-01
2.258927095051053158e-01
9.440957085438796137e-02
3.371345814624464310e-02
9.168200378166516812e-03
