9.861428571428572099e+00
4.876857142857142691e+01
6.185428571428572297e+01
8.978428571428572980e+01
9.662571428571428100e+01
9.669000000000001194e+01
9.418142857142855462e+01
8.939142857142856258e+01
8.142571428571429237e+01
6.842714285714285438e+01
