1.166090000000000000e+05,7.958700000000000000e+04,5.900500000000000000e+04,4.675000000000000000e+04,3.634100000000000000e+04,2.964800000000000000e+04,2.321600000000000000e+04,1.939600000000000000e+04
1.355790000000000000e+05,9.936600000000000000e+04,7.731500000000000000e+04,6.248600000000000000e+04,4.645400000000000000e+04,3.657300000000000000e+04,2.958000000000000000e+04,2.370300000000000000e+04
1.217310000000000000e+05,8.375400000000000000e+04,6.568700000000000000e+04,5.012400000000000000e+04,3.768500000000000000e+04,2.885000000000000000e+04,2.279100000000000000e+04,1.899900000000000000e+04
1.413470000000000000e+05,1.034330000000000000e+05,8.194000000000000000e+04,6.532000000000000000e+04,4.573000000000000000e+04,3.597200000000000000e+04,2.671000000000000000e+04,2.254600000000000000e+04
1.228160000000000000e+05,7.942300000000000000e+04,5.347400000000000000e+04,4.128400000000000000e+04,2.912600000000000000e+04,2.297300000000000000e+04,1.670900000000000000e+04,1.370600000000000000e+04
1.321220000000000000e+05,9.526600000000000000e+04,7.175700000000000000e+04,5.444700000000000000e+04,3.976500000000000000e+04,3.013700000000000000e+04,2.183900000000000000e+04,1.740400000000000000e+04
1.090630000000000000e+05,8.226100000000000000e+04,6.215400000000000000e+04,4.214100000000000000e+04,2.863400000000000000e+04,2.154200000000000000e+04,1.551100000000000000e+04,1.274400000000000000e+04
1.199540000000000000e+05,9.017800000000000000e+04,6.924400000000000000e+04,4.973400000000000000e+04,4.108000000000000000e+04,2.996900000000000000e+04,2.265200000000000000e+04,1.902700000000000000e+04
9.271100000000000000e+04,7.283000000000000000e+04,5.734100000000000000e+04,4.402100000000000000e+04,3.414400000000000000e+04,2.591800000000000000e+04,1.912700000000000000e+04,1.659600000000000000e+04
1.159320000000000000e+05,8.892100000000000000e+04,6.556600000000000000e+04,4.668100000000000000e+04,3.379100000000000000e+04,2.388300000000000000e+04,1.762900000000000000e+04,1.357700000000000000e+04
