1.149560000000000000e+05,8.241800000000000000e+04,5.964300000000000000e+04,4.685600000000000000e+04,3.404200000000000000e+04,2.567700000000000000e+04,1.892000000000000000e+04,1.616700000000000000e+04
1.169610000000000000e+05,8.078500000000000000e+04,6.200300000000000000e+04,4.825500000000000000e+04,3.523500000000000000e+04,2.588800000000000000e+04,2.087300000000000000e+04,1.839200000000000000e+04
1.158040000000000000e+05,8.467900000000000000e+04,6.165600000000000000e+04,4.735300000000000000e+04,3.344000000000000000e+04,2.557500000000000000e+04,1.897700000000000000e+04,1.465900000000000000e+04
1.220150000000000000e+05,8.915600000000000000e+04,6.901100000000000000e+04,5.566500000000000000e+04,3.794300000000000000e+04,2.897800000000000000e+04,2.057900000000000000e+04,1.793900000000000000e+04
1.255500000000000000e+05,8.733400000000000000e+04,6.551200000000000000e+04,5.333000000000000000e+04,4.023000000000000000e+04,3.059900000000000000e+04,2.263600000000000000e+04,1.938000000000000000e+04
9.631600000000000000e+04,6.890200000000000000e+04,4.947000000000000000e+04,3.887400000000000000e+04,2.887900000000000000e+04,2.130000000000000000e+04,1.570600000000000000e+04,1.281200000000000000e+04
1.037860000000000000e+05,7.895600000000000000e+04,5.852200000000000000e+04,3.995200000000000000e+04,2.709500000000000000e+04,2.085900000000000000e+04,1.601800000000000000e+04,1.274800000000000000e+04
1.269880000000000000e+05,1.018750000000000000e+05,7.831200000000000000e+04,5.917700000000000000e+04,4.694300000000000000e+04,3.732900000000000000e+04,2.768600000000000000e+04,2.063500000000000000e+04
1.000620000000000000e+05,8.015400000000000000e+04,6.237400000000000000e+04,4.510900000000000000e+04,3.340100000000000000e+04,2.325700000000000000e+04,1.611200000000000000e+04,1.254200000000000000e+04
1.126730000000000000e+05,8.475900000000000000e+04,6.264500000000000000e+04,4.564300000000000000e+04,3.503300000000000000e+04,2.610600000000000000e+04,2.035400000000000000e+04,1.738700000000000000e+04
