0.000000000000000000e+00,1.050000000000000000e+01,1.750000000000000000e+01,5.970000000000000284e+01,1.531999999999999886e+02,3.615000000000000000e+02,8.048999999999999773e+02,1.663299999999999955e+03,3.201599999999999909e+03,5.478899999999999636e+03
0.000000000000000000e+00,2.310000000000000142e+01,3.850000000000000000e+01,7.520000000000000284e+01,1.112999999999999972e+02,1.649000000000000057e+02,2.229000000000000057e+02,2.585000000000000000e+02,2.431999999999999886e+02,1.620999999999999943e+02
7.891199999999999818e+03,7.046300000000000182e+03,6.382000000000000000e+03,4.800600000000000364e+03,3.344900000000000091e+03,2.191199999999999818e+03,1.264500000000000000e+03,6.217999999999999545e+02,2.470999999999999943e+02,5.979999999999999716e+01
2.108800000000000182e+03,2.920099999999999909e+03,3.562000000000000000e+03,5.064500000000000000e+03,6.390600000000000364e+03,7.282399999999999636e+03,7.707699999999999818e+03,7.456399999999999636e+03,6.308100000000000364e+03,4.299199999999999818e+03
5.000000000000000000e+00,4.324010000000000353e+00,3.864770000000000039e+00,3.059009999999999785e+00,2.430299999999999905e+00,1.934969999999999857e+00,1.522150000000000114e+00,1.153909999999999769e+00,8.171300000000000230e-01,4.899699999999999056e-01
