0.000000000000000000e+00,2.326400000000000134e-01,7.931962921636138697e-01,1.460596595852055701e+00,2.187130810215501153e+00,2.978839288764151494e+00,3.789624202571363121e+00,4.594301760084032793e+00,5.370011017347787075e+00,6.107991552762971565e+00
0.000000000000000000e+00,2.300800000000000067e-01,7.839947281629215947e-01,1.435502038494716803e+00,2.154069261404847779e+00,2.936466524675038325e+00,3.734753702346837567e+00,4.531457651717422763e+00,5.303431822508643201e+00,6.038928046345281686e+00
0.000000000000000000e+00,2.499200000000000033e-01,8.409734961712296286e-01,1.497328140487224957e+00,2.243061287895955047e+00,3.036446331785757291e+00,3.847783440188597304e+00,4.656762864213613184e+00,5.438456021773271587e+00,6.184431930929966903e+00
0.000000000000000000e+00,2.524799999999999822e-01,8.388422481721523605e-01,1.499761423159891693e+00,2.240071754912310364e+00,3.034431645341286732e+00,3.839534617896803947e+00,4.638876942568041173e+00,5.413776963432081146e+00,6.147010614769762071e+00
0.000000000000000000e+00,2.329600000000000004e-01,8.151434801638448580e-01,1.464945741405802915e+00,2.203606321711009564e+00,2.995395642128774849e+00,3.806264707548221882e+00,4.610300254422657673e+00,5.392997649733800358e+00,6.138317300438060897e+00
0.000000000000000000e+00,2.022400000000000309e-01,7.747253121439986456e-01,1.427509795666413339e+00,2.151972407659327846e+00,2.942464881348603178e+00,3.746611154596551252e+00,4.549332812522829173e+00,5.324002566118491764e+00,6.064168257720059962e+00
0.000000000000000000e+00,2.796800000000000397e-01,9.025116641910763127e-01,1.585661263025567091e+00,2.348766265056504210e+00,3.155716335937187811e+00,3.972940565761963860e+00,4.780374909730146449e+00,5.557390026274203088e+00,6.295326445858367315e+00
0.000000000000000000e+00,2.252800000000000080e-01,8.001694041576141725e-01,1.469816156168100241e+00,2.202117206911249347e+00,2.994180037422412344e+00,3.805702013740893896e+00,4.601580844539916448e+00,5.369935458866340383e+00,6.098785934402001452e+00
0.000000000000000000e+00,2.371199999999999974e-01,8.179209841656909230e-01,1.490603857362262641e+00,2.221504871540923798e+00,3.016436939279969032e+00,3.825664958980026231e+00,4.625346147510548178e+00,5.401761419317598900e+00,6.137170968078457634e+00
0.000000000000000000e+00,2.630399999999999960e-01,8.495600841829986649e-01,1.515461797872025951e+00,2.261520468465499256e+00,3.052547776284094905e+00,3.862505725969025860e+00,4.658113040910683011e+00,5.429642276090620001e+00,6.161041520517525072e+00
